,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
264549,1,0,2,186.0,42659.0,2.0,3.0,440.0,68.64,3.25,8.0,24.0,0,0,1,0,1,0,2
264551,1,0,2,199.0,44855.0,0.0,0.0,308.0,71.1,3.484,0.0,19.0,0,0,1,0,1,0,3
264553,1,0,2,179.0,46667.0,2.0,3.0,575.0,99.13,4.0,13.0,24.0,0,0,1,0,1,0,4
264554,1,0,2,136.0,47426.0,2.0,3.0,235.0,62.98,3.37,8.0,18.0,1,0,1,0,1,0,3
264555,1,0,2,770.0,78533.0,2.0,5.0,218.0,95.41,4.0,8.0,24.0,1,0,1,1,0,1,1
264558,1,0,2,570.0,90149.0,2.0,3.0,619.0,73.67,3.29,3.0,21.0,1,0,1,0,0,0,1
264559,1,0,2,149.0,64161.0,3.0,3.0,511.0,58.71,3.59,0.0,19.0,0,0,1,0,1,0,1
264561,1,0,2,147.0,81229.0,3.0,3.0,588.0,96.43,4.0,9.0,29.0,1,0,1,0,1,0,2
264563,1,0,2,229.0,37756.0,1.0,4.0,370.0,94.59,4.422,7.0,24.0,1,0,1,0,1,0,3
264569,1,0,2,193.0,53099.0,2.0,2.0,171.0,66.08,3.73,13.0,28.0,0,0,1,0,1,0,1
264571,1,0,2,161.0,62781.0,2.0,1.0,44.0,88.64,3.73,9.0,26.0,0,0,1,0,1,0,2
264572,1,0,2,292.0,112864.0,2.0,1.0,988.0,72.87,3.42,8.0,29.0,0,0,1,0,1,0,1
264573,1,0,2,116.0,44511.0,2.0,3.0,389.0,69.67,3.43,6.0,17.0,0,0,1,0,1,0,3
264574,2,0,2,148.0,70779.0,0.0,0.0,29.0,72.41,3.93,5.0,25.0,0,0,1,0,1,0,1
264577,2,0,2,3.0,33034.0,2.0,4.0,391.0,67.52,3.637,9.0,22.0,1,0,1,1,1,1,4
264578,1,0,2,292.0,51011.0,0.0,0.0,72.0,87.5,3.72,7.0,22.0,0,0,1,0,1,0,1
264579,1,0,2,139.0,38878.0,2.0,3.0,301.0,67.77,2.78,7.0,14.0,0,0,1,0,1,0,3
264583,1,0,2,159.0,74359.0,0.0,0.0,745.0,56.51,3.59,2.0,24.0,0,0,1,0,1,0,1
264586,2,0,2,212.0,61449.0,0.0,0.0,649.0,57.32,3.335,1.0,19.0,0,0,1,0,1,0,1
264588,2,0,2,221.0,29706.0,1.0,1.0,27.0,77.78,3.847,0.0,23.0,1,0,1,0,1,0,3
264591,1,0,1,277.0,39028.0,3.0,3.0,138.0,98.55,4.293,9.0,22.0,1,0,1,0,1,0,1
264592,1,0,2,112.0,46318.0,0.0,0.0,384.0,86.98,3.94,6.0,25.0,0,0,1,0,1,0,3
264594,2,0,2,393.0,45185.0,1.0,3.0,503.0,59.05,3.4,1.0,20.0,0,0,1,0,1,0,3
264597,2,0,2,160.0,59483.0,2.0,3.0,504.0,56.75,3.575,0.0,17.0,0,0,1,0,1,0,3
264599,1,0,2,143.0,29307.0,2.0,1.0,135.0,88.89,3.26,8.0,16.0,0,0,1,0,1,0,2
264600,1,0,2,142.0,46827.0,1.0,1.0,254.0,89.37,3.52,9.0,24.0,0,0,1,0,1,0,2
264601,1,0,2,163.0,46092.0,4.0,1.0,865.0,77.11,3.31,1.0,16.0,0,0,1,0,1,1,4
264602,2,0,2,147.0,77424.0,1.0,1.0,689.0,64.44,3.12,3.0,21.0,0,0,1,0,1,0,2
264605,1,0,2,119.0,30667.0,4.0,3.0,345.0,69.86,3.61,8.0,15.0,1,0,1,0,1,0,4
264608,1,0,2,201.0,37784.0,0.0,0.0,264.0,76.89,3.4,6.0,21.0,0,0,1,0,1,0,1
264614,1,0,1,224.0,49394.0,0.0,0.0,62.0,48.39,2.69,0.0,23.0,0,0,1,0,1,1,1
264616,2,0,2,283.0,58972.0,1.0,0.0,418.0,78.47,2.95,2.0,24.0,0,0,1,0,1,0,1
264618,2,0,2,159.0,56504.0,0.0,0.0,12.0,91.67,4.0,0.0,30.0,0,0,1,0,1,1,1
264619,1,0,2,178.0,106316.0,0.0,0.0,526.0,78.9,3.74,4.0,25.0,0,0,1,0,1,0,1
264621,2,1,2,199.0,107275.0,1.0,3.0,640.0,47.03,3.318,0.0,20.0,1,0,1,0,1,1,1
264624,1,0,2,223.0,27917.0,0.0,0.0,82.0,95.12,4.465,13.0,18.0,0,0,1,0,1,0,2
264628,2,0,2,191.0,70516.0,0.0,0.0,216.0,31.02,2.91,0.0,13.0,0,0,1,0,1,0,2
264631,1,0,1,207.0,46955.0,0.0,0.0,162.0,62.96,3.47,4.0,26.0,0,0,1,0,1,0,3
264636,1,0,2,205.0,145000.0,0.0,0.0,640.0,76.56,3.937,0.0,27.0,0,0,1,0,1,1,1
264638,2,0,2,221.0,60417.0,0.0,0.0,60.0,16.67,2.57,0.0,20.0,0,0,1,0,1,0,1
264639,1,0,2,180.0,50463.0,0.0,3.0,509.0,73.08,3.27,11.0,23.0,0,0,1,0,1,0,3
264640,1,0,2,87.0,76465.0,2.0,2.0,41.0,56.1,3.2,1.0,22.0,0,0,1,0,1,0,1
264646,1,0,2,312.0,53448.0,2.0,1.0,343.0,69.39,3.19,4.0,16.0,0,0,1,0,1,0,3
264649,1,0,2,433.0,53750.0,1.0,1.0,106.0,87.74,3.93,11.0,28.0,0,0,1,0,0,0,1
264650,2,0,2,576.0,33041.0,0.0,0.0,154.0,40.91,3.09,0.0,21.0,0,0,1,0,0,1,1
264651,1,0,2,149.0,88415.0,0.0,0.0,634.0,67.67,3.92,10.0,29.0,0,0,1,0,1,0,1
264652,2,0,1,584.0,44122.0,0.0,0.0,449.0,44.99,2.37,7.0,18.0,0,0,1,1,0,0,2
264655,1,0,2,148.0,81958.0,0.0,0.0,509.0,87.43,4.225,7.0,21.0,0,0,1,0,1,1,1
264658,2,1,2,148.0,92438.0,3.0,5.0,428.0,60.98,3.753,2.0,22.0,1,0,1,0,1,1,1
264660,1,0,2,136.0,60188.0,0.0,0.0,187.0,96.26,4.0,9.0,25.0,1,0,1,0,1,0,1
264661,2,0,2,143.0,73611.0,2.0,2.0,99.0,47.47,3.73,7.0,23.0,0,0,1,0,1,1,1
264663,2,0,2,140.0,68087.0,0.0,0.0,497.0,78.67,3.8,7.0,22.0,0,0,1,0,1,0,1
264668,2,1,2,216.0,54747.0,0.0,0.0,157.0,61.78,2.9,2.0,24.0,0,0,1,0,1,0,4
264670,1,0,2,221.0,102472.0,0.0,0.0,19.0,47.37,3.74,0.0,17.0,0,0,1,0,1,0,3
264672,2,0,2,194.0,41563.0,2.0,3.0,567.0,86.6,3.6,13.0,22.0,0,0,1,0,1,0,3
264676,1,0,2,402.0,66523.0,2.0,4.0,139.0,97.84,4.246,0.0,30.0,0,0,1,0,1,0,3
264694,1,0,2,215.0,26231.0,2.0,3.0,434.0,63.36,3.5,9.0,16.0,0,0,1,0,1,0,3
264698,1,1,2,181.0,70516.0,0.0,0.0,163.0,84.66,3.642,8.0,20.0,0,0,1,0,1,0,1
264701,2,0,2,166.0,34583.0,4.0,3.0,657.0,33.94,2.6889,0.0,13.0,0,0,1,0,1,0,2
264702,1,0,2,199.0,66883.0,2.0,4.0,368.0,72.83,4.0,9.0,29.0,1,0,1,0,1,1,3
264703,2,0,2,147.0,31048.0,0.0,0.0,506.0,70.55,3.3448300000000004,3.0,23.0,0,0,1,0,1,0,3
264710,2,0,1,168.0,38961.0,2.0,4.0,475.0,40.84,2.5,0.0,15.0,0,0,1,0,1,0,2
264713,1,0,1,325.0,51339.0,3.0,3.0,1121.0,78.23,3.031,1.0,18.0,0,0,1,0,1,0,3
264721,1,0,1,146.0,28333.0,0.0,0.0,450.0,97.78,4.0,12.0,22.0,0,0,1,0,1,0,3
264727,1,0,2,180.0,80631.0,3.0,3.0,78.0,42.31,3.2244,2.0,16.0,1,0,1,0,1,0,3
264728,2,0,2,262.0,84818.0,1.0,2.0,348.0,77.3,3.9326,14.0,23.0,1,0,1,0,1,0,1
264730,1,0,2,219.0,103867.0,1.0,1.0,350.0,96.0,4.0,10.0,17.0,0,0,1,0,1,0,3
264755,1,0,2,1123.0,23947.0,1.0,2.0,341.0,83.58,3.546728,0.0,23.0,0,0,1,0,0,0,1
264763,2,0,2,149.0,47450.0,0.0,0.0,550.0,30.91,3.1319999999999997,0.0,22.0,0,0,1,0,1,0,3
264764,2,0,2,178.0,80556.0,1.0,3.0,599.0,67.95,3.45,5.0,22.0,1,0,1,0,1,0,1
264772,2,0,2,188.0,42793.0,1.0,2.0,182.0,42.31,3.011,0.0,19.0,0,0,1,0,1,0,2
264773,1,0,2,153.0,52757.0,2.0,4.0,145.0,44.14,2.86923,0.0,15.0,1,0,1,0,1,1,1
264779,1,0,2,191.0,46343.0,0.0,0.0,1163.0,88.13,3.3,7.0,17.0,1,0,1,0,1,0,2
264780,1,1,2,171.0,123485.0,0.0,0.0,269.0,79.93,2.96,7.0,16.0,0,0,1,0,1,0,3
264786,1,0,2,143.0,107292.0,0.0,0.0,416.0,78.13,3.5952,0.0,18.0,0,0,1,0,1,0,3
264787,1,0,2,143.0,37382.0,2.0,3.0,138.0,75.36,3.16,2.0,15.0,0,0,1,0,1,0,4
264788,1,0,2,444.0,24379.0,0.0,0.0,490.0,87.14,3.633,6.0,22.0,0,0,1,0,1,0,3
264791,1,0,1,221.0,39581.0,0.0,0.0,114.0,92.98,3.61,0.0,15.0,0,0,1,0,1,0,3
264793,1,0,2,389.0,49559.0,2.0,3.0,35.0,91.43,4.0,15.0,18.0,0,0,1,0,1,0,3
264798,1,0,2,161.0,61481.0,1.0,0.0,537.0,95.53,4.0,14.0,21.0,0,0,1,0,1,0,2
264826,1,0,2,162.0,33317.0,2.0,3.0,643.0,86.94,4.0,6.0,20.0,0,0,1,0,1,0,3
264832,1,0,2,163.0,49767.0,2.0,3.0,600.0,90.5,4.0,0.0,25.0,0,0,1,0,1,0,2
264835,1,0,2,224.0,39488.0,0.0,0.0,772.0,93.01,3.76,9.0,18.0,0,0,1,0,1,0,3
264836,1,0,2,306.0,67969.0,0.0,0.0,880.0,84.43,3.4,0.0,21.0,0,0,1,0,1,0,3
264838,2,0,2,133.0,33616.0,0.0,0.0,155.0,81.29,3.39,4.0,15.0,0,0,1,0,1,0,4
264842,1,0,2,264.0,124074.0,2.0,4.0,431.0,74.48,3.61321,1.0,16.0,0,0,1,0,1,0,3
264847,1,0,2,182.0,60973.0,1.0,3.0,89.0,87.64,3.89,5.0,21.0,1,0,1,0,1,0,1
264848,1,0,1,168.0,51061.0,3.0,3.0,441.0,0.91,1.64,0.0,15.0,0,0,1,0,1,0,1
264855,1,0,2,262.0,52451.0,1.0,3.0,237.0,91.14,4.0,5.0,23.0,1,0,1,0,1,0,1
264856,2,0,2,186.0,106833.0,0.0,0.0,441.0,59.64,3.2195099999999996,0.0,18.0,0,0,1,0,1,0,1
264859,1,0,2,116.0,46763.0,2.0,2.0,367.0,67.03,3.8,11.0,21.0,1,0,1,0,1,0,1
264865,1,0,2,116.0,49233.0,4.0,3.0,82.0,97.56,3.98,4.0,31.0,0,0,1,0,1,0,1
264873,2,0,2,388.0,76733.0,0.0,0.0,584.0,52.05,3.2431799999999997,3.0,22.0,0,0,1,0,1,0,4
264875,1,0,2,171.0,116807.0,0.0,0.0,986.0,84.38,3.94,0.0,21.0,0,0,1,0,1,0,2
264876,2,0,2,268.0,130085.0,1.0,3.0,233.0,61.8,3.238,3.0,18.0,1,0,1,0,1,1,3
264882,1,0,2,148.0,97603.0,0.0,0.0,498.0,46.99,2.97,5.0,21.0,1,0,1,0,1,0,3
264883,2,0,2,235.0,43386.0,0.0,0.0,261.0,70.88,3.7,0.0,22.0,0,0,1,0,1,0,1
264885,1,0,2,199.0,37969.0,1.0,3.0,395.0,77.97,4.0,0.0,28.0,1,0,1,0,1,0,2
264886,1,0,2,1521.0,84559.0,1.0,3.0,392.0,99.74,4.0,3.0,34.0,1,0,1,1,0,1,1
264888,1,0,2,1337.0,68007.0,2.0,3.0,845.0,78.7,3.7,0.0,20.0,0,0,1,0,0,0,2
264890,1,0,2,196.0,71298.0,2.0,3.0,538.0,62.08,3.5,0.0,19.0,0,0,1,0,1,0,3
264891,2,0,2,166.0,33033.0,0.0,0.0,397.0,83.63,4.31,9.0,18.0,0,0,1,0,1,1,2
264892,2,0,2,364.0,76900.0,0.0,0.0,87.0,73.56,3.4130000000000003,9.0,22.0,0,0,1,0,1,0,1
264893,1,0,2,151.0,34276.0,0.0,0.0,700.0,35.71,3.8,0.0,20.0,0,0,1,0,1,0,1
264899,2,0,1,3.0,33034.0,2.0,2.0,391.0,32.74,3.033,0.0,17.0,0,0,1,1,1,0,3
264902,1,0,2,155.0,44167.0,3.0,4.0,248.0,82.66,3.5,5.0,18.0,1,0,1,0,1,1,1
264928,1,0,2,325.0,59287.0,3.0,3.0,970.0,92.37,3.78,11.0,22.0,1,0,1,0,1,0,2
264933,1,0,2,157.0,78840.0,0.0,0.0,428.0,53.04,3.2460000000000004,0.0,19.0,0,0,1,0,1,0,3
264934,1,0,2,247.0,42578.0,2.0,4.0,42.0,92.86,3.68,6.0,16.0,1,0,1,0,1,0,3
264943,2,0,2,131.0,63875.0,3.0,3.0,395.0,73.92,3.07,9.0,20.0,1,0,1,0,1,0,4
264944,1,1,2,50.0,45086.0,4.0,4.0,20.0,15.0,2.53,0.0,20.0,1,0,1,1,1,1,3
264946,1,0,2,136.0,50030.0,2.0,3.0,422.0,88.39,3.5,12.0,18.0,1,0,1,0,1,1,2
264949,2,0,2,172.0,99621.0,0.0,0.0,112.0,69.64,3.945,7.0,23.0,0,0,1,0,1,0,1
264950,1,0,2,181.0,64304.0,2.0,3.0,144.0,84.03,3.87,0.0,25.0,0,0,1,0,1,0,2
264953,2,1,2,360.0,29537.0,0.0,0.0,34.0,97.06,3.98,11.0,30.0,1,0,1,0,1,1,1
264955,2,0,2,149.0,72244.0,1.0,3.0,558.0,55.91,3.24,4.0,24.0,1,0,1,0,1,0,1
264960,1,0,2,207.0,23125.0,0.0,0.0,701.0,60.2,4.0,8.0,21.0,0,0,1,0,1,0,2
264966,2,0,2,136.0,62067.0,0.0,0.0,484.0,91.12,3.7,10.0,24.0,0,0,1,0,1,0,1
264993,2,0,2,147.0,56111.0,0.0,0.0,580.0,57.59,3.472,1.0,22.0,0,0,1,0,1,0,3
264997,2,0,2,215.0,43289.0,0.0,0.0,113.0,52.21,3.5,0.0,19.0,0,0,1,0,1,0,1
265002,1,0,2,168.0,68884.0,0.0,0.0,809.0,82.94,3.83,6.0,28.0,0,0,1,0,1,0,4
265005,2,1,2,160.0,89205.0,0.0,0.0,683.0,85.21,3.34,12.0,28.0,0,0,1,0,1,0,1
265007,2,0,2,118.0,98611.0,2.0,2.0,52.0,90.38,3.98,5.0,28.0,0,0,1,0,1,0,1
265011,1,0,2,316.0,46250.0,2.0,2.0,621.0,83.41,3.54,14.0,26.0,1,0,1,0,1,0,1
265018,2,0,2,167.0,77386.0,2.0,4.0,429.0,58.97,2.98,8.0,25.0,0,0,1,0,1,0,1
543671,1,0,1,657.0,53068.0,2.0,2.0,136.0,39.71,2.41,2.0,20.0,0,0,1,0,0,0,3
543672,1,0,0,126.0,33258.0,0.0,0.0,37.0,89.19,3.89,6.0,23.0,0,0,1,0,1,1,1
543673,1,0,2,217.0,58948.0,2.0,3.0,633.0,81.67,3.798,10.0,16.0,0,0,1,0,1,0,3
543678,1,0,0,175.0,87284.0,0.0,0.0,452.0,39.38,3.69,0.0,17.0,0,0,1,0,1,1,1
543679,1,0,2,336.0,77065.0,0.0,0.0,581.0,73.67,3.55,10.0,22.0,0,0,1,0,1,0,1
543685,1,0,1,155.0,113889.0,0.0,0.0,178.0,50.56,3.6289999999999996,5.0,21.0,0,0,1,0,1,0,1
543686,1,0,2,214.0,63570.0,3.0,3.0,628.0,92.36,4.0,11.0,26.0,1,0,1,0,1,0,4
543687,1,0,2,297.0,43538.0,1.0,1.0,60.0,61.67,3.6010000000000004,0.0,25.0,0,0,1,0,1,0,1
543690,1,0,0,219.0,53145.0,0.0,1.0,340.0,94.41,4.225,11.0,26.0,0,0,1,0,1,0,1
543695,1,0,2,171.0,21867.0,0.0,0.0,100.0,56.0,3.02,6.0,17.0,0,0,1,0,1,0,2
543696,1,0,2,200.0,47470.0,3.0,4.0,135.0,44.44,3.15,2.0,17.0,1,0,1,0,1,0,1
543697,1,0,2,157.0,52961.0,0.0,0.0,18.0,88.89,3.7,0.0,14.0,1,0,1,0,1,0,2
543699,1,0,2,473.0,31299.0,0.0,0.0,507.0,82.64,3.9,7.0,24.0,0,0,1,0,1,0,3
543700,1,0,2,172.0,47281.0,2.0,4.0,412.0,46.6,3.31,0.0,19.0,1,0,1,0,1,0,2
543701,1,0,2,208.0,37531.0,2.0,1.0,84.0,95.24,3.79,9.0,25.0,0,0,1,0,1,1,1
543703,1,0,2,300.0,32765.0,1.0,3.0,725.0,94.62,3.5,13.0,31.0,0,0,1,0,1,0,1
543704,2,0,2,155.0,77250.0,1.0,2.0,428.0,55.84,3.302,6.0,18.0,0,0,1,0,1,0,2
543707,1,0,2,151.0,45809.0,0.0,0.0,421.0,39.43,2.44,3.0,16.0,0,0,1,0,1,0,2
543709,1,0,2,138.0,28417.0,3.0,4.0,64.0,95.31,4.0,4.0,19.0,1,0,1,1,1,0,3
543712,1,0,2,213.0,35773.0,2.0,5.0,641.0,15.44,2.545,1.0,20.0,1,0,1,0,1,0,3
543713,2,0,2,305.0,68448.0,3.0,3.0,703.0,53.49,2.95,10.0,22.0,0,0,1,0,1,0,1
543717,2,0,2,186.0,62843.0,0.0,0.0,472.0,14.62,1.5,6.0,16.0,0,0,1,0,1,0,2
543718,1,1,2,4.0,41205.0,2.0,2.0,403.0,81.14,3.93,3.0,19.0,0,0,1,1,1,0,4
543719,2,0,2,212.0,63235.0,0.0,0.0,620.0,71.45,3.694,11.0,20.0,1,0,1,0,1,0,3
543720,1,0,2,348.0,56345.0,1.0,3.0,155.0,98.71,3.98,9.0,29.0,0,0,1,0,0,1,1
543737,2,0,2,180.0,52500.0,0.0,4.0,518.0,75.48,3.49,7.0,24.0,1,0,1,0,1,0,1
543739,1,0,2,142.0,39583.0,0.0,0.0,287.0,73.17,3.09,9.0,18.0,0,0,1,0,1,0,3
543746,2,0,2,176.0,50945.0,2.0,3.0,508.0,35.83,3.44,4.0,20.0,0,0,1,0,1,0,2
543750,2,0,2,244.0,66883.0,4.0,5.0,251.0,67.33,3.49,9.0,28.0,1,0,1,0,0,0,1
543758,1,0,2,313.0,48585.0,2.0,3.0,623.0,57.78,3.36,4.0,23.0,0,0,1,0,1,0,2
543762,2,0,2,100.0,64898.0,0.0,0.0,45.0,55.56,2.93,4.0,21.0,0,0,1,0,1,0,1
543763,1,0,1,139.0,68673.0,2.0,1.0,271.0,64.21,3.38,6.0,15.0,0,0,1,0,1,0,2
543766,1,1,2,192.0,64032.0,1.0,0.0,563.0,34.64,3.49,3.0,19.0,0,0,1,0,1,0,3
543767,1,0,2,220.0,56395.0,0.0,0.0,19.0,68.42,3.8377800000000004,0.0,17.0,0,0,1,0,1,1,3
543770,1,0,2,82.0,37959.0,2.0,3.0,79.0,43.04,2.76,6.0,15.0,0,0,1,0,1,0,3
543771,2,0,1,326.0,37476.0,0.0,0.0,343.0,94.46,4.1,0.0,26.0,0,0,1,0,1,0,1
543782,2,0,2,152.0,108611.0,2.0,3.0,782.0,67.01,3.03,8.0,21.0,1,0,1,0,1,0,1
543784,2,0,2,168.0,91880.0,1.0,1.0,403.0,87.59,3.67,7.0,24.0,0,0,1,0,1,0,1
543790,2,0,2,178.0,123131.0,2.0,3.0,1525.0,32.39,3.29,4.0,24.0,0,0,1,0,1,1,1
543791,1,0,2,184.0,106034.0,2.0,1.0,1397.0,57.19,3.58,12.0,29.0,0,0,1,0,1,0,2
543792,1,0,2,906.0,92942.0,0.0,0.0,89.0,51.69,3.26,0.0,21.0,0,0,1,0,0,0,1
543798,1,0,2,216.0,26023.0,3.0,4.0,80.0,97.5,3.96,6.0,28.0,1,0,1,0,1,0,1
543799,1,0,2,455.0,56577.0,2.0,2.0,262.0,85.88,3.85,1.0,32.0,1,0,1,0,0,0,1
543805,1,0,2,165.0,72390.0,3.0,3.0,118.0,66.95,3.804,0.0,21.0,1,0,1,0,1,0,1
543810,1,0,2,445.0,39229.0,0.0,0.0,453.0,99.56,4.169,11.0,25.0,0,0,1,0,1,0,3
543811,1,0,2,168.0,100318.0,2.0,3.0,735.0,60.82,3.21,5.0,26.0,1,0,1,0,1,0,1
543813,1,0,2,205.0,92869.0,0.0,0.0,609.0,50.25,3.3360000000000003,3.0,22.0,0,0,1,0,1,0,3
543814,1,0,2,336.0,129579.0,0.0,0.0,486.0,85.6,3.95,11.0,26.0,0,0,1,0,1,0,1
543815,2,0,2,160.0,120000.0,0.0,0.0,771.0,17.51,2.31,0.0,21.0,0,0,1,0,1,0,4
543816,1,0,2,1031.0,49148.0,0.0,0.0,117.0,74.36,3.5,3.0,16.0,0,0,1,0,0,0,4
543820,1,0,1,298.0,67671.0,2.0,3.0,568.0,63.56,2.93,4.0,18.0,0,0,1,0,1,0,3
543822,1,0,2,192.0,111731.0,1.0,3.0,512.0,54.49,3.52,4.0,21.0,1,0,1,0,1,0,1
543824,1,0,2,212.0,82418.0,2.0,3.0,690.0,88.26,3.57,14.0,28.0,0,0,1,0,1,0,3
543825,1,0,2,445.0,32587.0,2.0,3.0,81.0,86.42,3.7,3.0,21.0,0,0,1,0,1,0,3
543827,2,0,2,339.0,44452.0,0.0,0.0,526.0,83.08,3.42,8.0,23.0,0,0,1,0,1,0,3
543830,1,0,2,343.0,87222.0,0.0,0.0,433.0,72.52,3.46,7.0,23.0,0,0,1,0,1,0,1
543833,1,0,2,219.0,34231.0,0.0,0.0,446.0,75.11,3.282,1.0,15.0,0,0,1,0,1,0,4
543836,2,0,2,216.0,26576.0,0.0,0.0,530.0,2.45,1.357,0.0,21.0,0,0,1,0,1,0,3
543844,1,0,2,215.0,84624.0,3.0,3.0,590.0,59.49,3.3810000000000002,5.0,22.0,0,0,1,0,1,0,1
543848,1,0,2,154.0,43828.0,2.0,1.0,56.0,69.64,3.73,6.0,20.0,0,0,1,0,1,0,1
543850,1,0,2,569.0,84444.0,0.0,0.0,500.0,52.6,3.49,0.0,23.0,0,0,1,0,0,0,1
543851,1,0,2,163.0,41316.0,2.0,1.0,918.0,68.74,2.72,8.0,17.0,0,0,1,0,1,0,2
543853,1,0,2,123.0,80703.0,3.0,3.0,400.0,48.5,3.47,7.0,19.0,1,0,1,0,1,0,1
543854,1,0,2,469.0,33310.0,3.0,3.0,555.0,87.75,3.73,12.0,25.0,1,0,1,0,1,0,3
543860,1,0,2,218.0,95281.0,2.0,3.0,533.0,87.99,4.274,11.0,24.0,0,0,1,0,1,0,1
543865,2,0,2,108.0,51056.0,3.0,2.0,367.0,83.38,4.265,1.0,20.0,1,0,1,0,1,0,1
543873,1,0,2,270.0,53488.0,1.0,3.0,12.0,83.33,4.0,5.0,31.0,0,0,1,0,1,0,1
543878,1,0,2,150.0,68029.0,2.0,3.0,661.0,82.3,3.4,12.0,24.0,1,0,1,0,1,0,4
543882,2,0,2,326.0,28879.0,1.0,1.0,682.0,56.6,2.72,0.0,18.0,0,0,1,0,1,0,2
543884,1,0,2,148.0,105645.0,3.0,4.0,435.0,68.28,3.745,10.0,21.0,1,0,1,0,1,0,1
543886,1,0,2,147.0,64453.0,3.0,3.0,531.0,76.46,3.891,6.0,21.0,1,0,1,0,1,0,1
543895,2,0,2,243.0,67314.0,2.0,3.0,398.0,81.91,3.61,6.0,22.0,1,0,1,0,0,0,1
543896,1,0,2,162.0,56917.0,2.0,4.0,956.0,68.62,2.53,11.0,20.0,0,0,1,0,1,0,3
543897,1,0,2,155.0,58549.0,0.0,0.0,508.0,89.96,3.38,11.0,21.0,0,0,1,0,1,0,2
543899,1,1,2,167.0,57422.0,4.0,1.0,184.0,64.13,3.12,10.0,26.0,1,0,1,0,1,1,1
543900,2,1,2,150.0,93347.0,4.0,3.0,497.0,96.18,3.98,7.0,35.0,1,0,1,0,1,1,1
543905,1,0,2,4.0,46327.0,0.0,0.0,409.0,94.62,3.95,13.0,26.0,0,0,1,1,1,0,1
543906,2,0,2,167.0,46919.0,0.0,0.0,32.0,68.75,4.0,4.0,23.0,0,0,1,0,1,0,1
543912,2,0,2,123.0,80703.0,0.0,0.0,343.0,28.57,3.054,4.0,25.0,0,0,1,0,1,0,3
543915,1,1,2,230.0,60863.0,0.0,0.0,107.0,71.03,3.82,11.0,27.0,1,0,1,0,1,1,1
543918,1,0,2,326.0,73762.0,0.0,0.0,1103.0,94.74,3.77,10.0,22.0,0,0,1,0,1,0,2
543922,2,0,2,217.0,60597.0,0.0,0.0,86.0,26.74,2.57,4.0,19.0,0,0,1,0,1,0,2
543924,2,0,2,171.0,67733.0,1.0,3.0,466.0,81.12,3.33,2.0,27.0,1,0,1,0,1,1,4
543929,2,1,2,194.0,100781.0,0.0,0.0,348.0,60.06,4.078,0.0,22.0,1,0,1,0,1,0,1
543932,1,0,2,149.0,51410.0,3.0,1.0,420.0,95.24,4.3919999999999995,13.0,25.0,0,0,1,0,1,0,2
543934,1,0,2,149.0,59754.0,3.0,2.0,357.0,87.96,3.91,0.0,19.0,0,0,1,0,1,0,1
543936,2,0,2,184.0,128096.0,3.0,3.0,278.0,71.22,3.24,13.0,27.0,1,0,1,0,1,0,1
543938,2,0,2,184.0,128096.0,3.0,3.0,278.0,71.22,3.24,13.0,27.0,1,0,1,0,1,0,1
543940,2,1,2,4.0,46929.0,2.0,3.0,415.0,93.01,4.269,12.0,26.0,0,0,1,1,1,0,1
543946,1,0,2,163.0,63306.0,0.0,0.0,204.0,67.16,3.75,1.0,28.0,1,0,1,0,1,0,1
543947,1,0,2,149.0,39412.0,0.0,0.0,612.0,30.72,2.84,0.0,16.0,0,0,1,0,1,0,2
543951,1,0,2,165.0,55323.0,3.0,3.0,186.0,81.72,3.69,8.0,22.0,1,0,1,0,1,0,1
543954,2,0,2,231.0,54720.0,2.0,1.0,714.0,97.06,3.77,11.0,20.0,0,0,1,0,1,0,3
543955,1,0,2,143.0,25095.0,0.0,0.0,193.0,96.89,3.88,6.0,19.0,0,0,1,0,1,0,4
543957,2,0,2,43.0,54496.0,2.0,5.0,15.0,93.33,4.0,2.0,30.0,1,0,1,1,1,0,3
543959,1,0,2,235.0,33333.0,0.0,0.0,438.0,76.48,3.45,13.0,20.0,0,0,1,0,1,0,1
543961,1,0,2,299.0,131098.0,2.0,3.0,791.0,97.35,4.0,13.0,34.0,1,0,1,0,1,0,1
543962,1,1,2,433.0,94744.0,0.0,0.0,401.0,89.53,3.85,4.0,27.0,0,0,1,0,0,1,1
543964,2,0,2,336.0,122596.0,2.0,2.0,93.0,40.86,3.4,10.0,31.0,0,0,1,0,1,0,4
543967,1,0,2,181.0,65278.0,0.0,0.0,399.0,97.99,3.75,12.0,24.0,0,0,1,0,1,0,1
543968,1,1,2,146.0,50543.0,3.0,3.0,430.0,83.26,3.7,7.0,17.0,0,0,1,0,1,0,2
543971,1,0,2,159.0,104167.0,2.0,4.0,776.0,68.3,3.59,6.0,26.0,1,0,1,0,1,0,1
543974,1,0,2,1245.0,56250.0,1.0,0.0,172.0,97.67,4.0,2.0,26.0,0,0,1,1,0,0,1
543978,1,0,2,195.0,44243.0,0.0,0.0,362.0,88.12,3.52,6.0,27.0,0,0,1,0,1,0,1
